1	qid:1296909	求推荐日本踏春赏樱之旅行程安排！5-7天。	算了吧，到时候哪哪都是中国人，还特别贵。	0	41
1	qid:199612	  一大人带一个7周岁孩子跟团去日本。不想和别人拼房。该怎么预定	尊敬的途牛会员，您好！补单房差，如您还有疑问您也可以直接致电我们服务热线：4007-999-999 进行咨询。感谢您对途牛的关注与支持，谢谢！祝您生活愉快！	0	6
1	qid:199625	  一大人带一个7周岁孩子跟团去日本。不想和别人拼房。该怎么预定	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:306215	涩谷附近还有什么必须去的日本标志景点？日本除了东京的迪司尼乐园还有什么地方好玩的？我错过了北海道7-8月份很美的花田TOT，我落脚的地方在涩谷，请问那附近有什么景点？	可以去东京湾，坐电车在台厂下，出来不远就是，可以看到彩虹桥，和东京塔遥相对应，在东京湾可以看到远处的东京塔，在东京塔上可以看到彩虹桥，附近有个主题商场，完全按照电影罗马假日的那条街建造设计的，是室内的，不过在里面却能感觉在街道上一样，晚上可以在主题商场里吃地中海自助，味道不错，外国人开的，每人2000多日元。晚上各种灯光会打开，东京湾的夜景很不错。	0	6
1	qid:1286755	本人广州人小仙女一枚计划3月份到日本自由行游玩。东京铁塔，温泉，买买买。本人英语比较差（几乎零基础。）求温泉酒店推荐（最好中国人开店）	英语差也没用关系的，因为他们英语也很不好。只要认识阿拉伯数字，会算汇率就行。	0	6
1	qid:60949	您好，我想问一下，我是准备马上去办护照，刚办的护照对去日本有影响吗	尊敬的途牛客户您好！新办护照只要正常提供签证材料出境是没有影响的，祝您生活愉快！	0	6
1	qid:5300	日本成田机场租什么手机合算？这次和同学出去玩，家里要求每天都得和他们保持联系，所以我想的是到了日本机场租一部手机，是不是手机有不同类型的？租哪种手机给国内打电话会便宜一些？	比较实惠一点的应该是JAL-ABC吧，基本料金250/日，国际话费180/分钟，你可以直接在机场柜台租哦。	0	6
1	qid:1264064	3月初打算和老公去日本6日行，原本打算全在大阪，可是不是太浪费啦，各位大神有什么好的行程推荐吗？谢谢	我觉得还挺好的呀，你要是花六日的话就可以在大阪这边进行一个全方位的游玩啊。像这边的游玩的景区很多，比如清水寺啊，还有伏见稻荷大社，岚山也挺好的，你还可以去逛逛这边的美食街，这边有些景点还不需要门票呢。	0	6
1	qid:1264064	3月初打算和老公去日本6日行，原本打算全在大阪，可是不是太浪费啦，各位大神有什么好的行程推荐吗？谢谢	像你可以考虑来大板这边的。摩天轮啊，和通天阁还有一个叫做空中庭院展望台也挺不错的，还可以来道顿堀这边购物和吃饭呢，如果还有时间多也可以考虑去京都，那里玩的地方也挺多的。	0	6
1	qid:672014	准备和女朋友一起去爱河游玩，不知道爱河怎么走呢？我和女朋友一起在日本游玩，准备蜜月选点，听说日本高雄有个爱河不错，我们准备一起先去游玩游玩，不知道爱河怎么走呢？	高雄的爱河寓意还是不错的哈，可以乘坐捷运到中央公园站下车，出捷运站就可以坐“水岸免费公车”到爱河站下车了哦。	0	6
1	qid:1204844	想问一下，日本东京酒店如果我订双人房间，可否2成人2个孩子(一个六岁，一个七岁)一起住吗？	清华大学的西门是有一个加油站的，然后那边还有一个二校门，在西门的对面向东方向行走，之后再上右转一下就可以看到停车场了。	0	6
1	qid:1204844	想问一下，日本东京酒店如果我订双人房间，可否2成人2个孩子(一个六岁，一个七岁)一起住吗？	如果想进清华大学的话你直接从它的西门进入，然后沿着公路往前走，步行一段路程就可以看到清华大学的门了，这个门是二校门。	0	6
1	qid:329288	我顶这个10600的双人日本东京5日自助游 最多可以用多少钱的抵用券	尊敬的途牛会员，您好！此线路4位（含）以上成人预订，每位成人优惠25元；每成人可使用抵用券50元。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:328051	29694203日本本州暑期6天4999元，刚才看还有，现在怎么没有了？	尊敬的途牛会员，您好！此线路暂时当前产品已售罄或者报价未出，建议您收藏关注下。具体团期以网页上更新的为主。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:4452	请问日本福冈交通怎么样？在网上搜了日本福冈那边的地图，感觉很复杂，也看不太懂JR路线的路线，有大神能帮忙介绍下吗？我这次打算去福冈和大阪两个地方。有什么推荐和建议吗？	福冈的话,JR路线是基本不通的，只有市电,但是市电价格低廉一些。福冈到大阪的话,想要经济点你可以船，新门司-大阪，然后你也可以选择高速bus,当然也有新干线和航空。	0	6
1	qid:2229	从东京到富士山怎么走？我计划这次的日本之行现在日本待三四天，其中有一项行程是去富士山，我希望是能够当天来回的，可以实现吗？有没有什么公交车之类的，求好心人提供具体的乘车路线，谢谢！	去富士山的班车并不是很多的，来回个各两班，你要看准时间千万别错过了：去程∶7:00 在相铁高速巴士中心(位于JR横滨站西口)上车出发--9:00到河口湖或者8:00,在相铁高速巴士中心(位于JR横滨站西口)上车出发--11:10到河口湖回程∶15:30河口湖出发--18:15到相铁高速巴士中心(位于JR横滨站西口)或者16:30河口湖出发--19:45到相铁高速巴士中心(位于JR横滨站西口)	0	6
1	qid:66021	你好，成都去日本的都要从上海或北京转机，是要自己先去北京或上海吗	不是。在成都双流机场集合。	0	6
1	qid:285023	儿童跟大人住札幌世纪皇家酒店要收取多少费用?去日本玩,想订札幌世纪皇家酒店,不清楚日本酒店两个大人携带一名13岁儿童,儿童要收取多少费用呢?	亲,1名6岁以下的儿童在使用现有的床铺时是免费的。最多容纳：0张额外的床,包括婴儿床。13岁按照酒店的规定,是要加钱的哦,具体多少钱这个需要咨询酒店哦,致电酒店前台就可以哦。	0	6
1	qid:219655	你好，我儿子高三毕业，想独自去日本旅游，差2个月满18周岁可以吗？	尊敬的途牛会员，您好！考虑出游安全，未成年人出游，需要成年人陪同。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:258468	想知道维也纳哪个酒店比较方便？最近我想去土耳其，在办土耳其电子签证的时候，持有的日本签证还是有效的，但去土耳其的时候，日本签证过期了。想知道这样还可以入境土耳其吗？拜托大家啦。	那我觉得你还是应该要注意一下的哦，因为：持土耳其的电子签证要入境的外国人，还必须要有有效的申根国家拟或是OECD国家的签证。签证要是过期了，是不可以的。	0	6
1	qid:692498	日本鹿儿岛县的屋久岛有哪些有趣的地方呢？跟团游来到了日本鹿儿岛县的屋久岛，导游让我们自由活动一天，明早集合去下一个地方，不太熟悉这里，想知道这里有什么有趣的景点呢？	屋久岛的山很多，降雨量也很多，所以气候比较湿润。屋久岛最著名的景点是白谷云水峡、大川瀑布	0	6
1	qid:1114167	请问日本蓝标现在银座还有店吗？现在叫什么牌子呢？想买一件风衣，	银座现在是不是还是叫蓝标呀，在日本好像还确实有他们的专卖店，就在三越百货就有的，具体的你可以到那边去问一下当地的商场工作人员，不过这个牌子现在好像并不是很有名气，所以很多人都不知道，但是他们家的衣服来说还是蛮不错的，最起码质量比较好。	0	6
1	qid:3363	请问坐火车从德岛市到日本别的地方吗？我到日本的第一晚是入住在德岛市的，这次计划是自由行，如果要从德岛市去别的地方能坐火车吗？或者有什么其它好的交通方式吗？	现在很多人都是选择JR出行的，你可以选择日本四国JR，是从德岛坐JR到岡山，岡山是一个很大的交通枢纽，可以从岡山前往大阪、神户、京都，也可以反方向前往广岛。	0	6
1	qid:591164	去日本自由行签证需要多久能下来，需要什么材料，保证金要吗？要多少？	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:658796	沈阳当地游玩 200块钱只能买老幼票吗？日本学生证能用吗？	尊敬的途牛会员，您好！抱歉，查看不到您咨询的产品信息，请确定您的出游需求后致电我们的服务热线：4007-999-999进行咨询。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:654889	沈阳当地游玩 200块钱只能买老幼票吗？日本学生证能用吗？	尊敬的途牛会员，您好！抱歉，查看不到您咨询的产品信息，请确定您的出游需求后致电我们的服务热线：4007-999-999进行咨询。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:338326	带15岁儿子去日本，暑假没有在校证明，羊城通可以吗，孩子不需财产证明和押金吧	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:39126	日本签证对于资产证明是不是查的挺严的？我有查到办理去日本自由行的个人签证对于收入及存款证明的要求好像挺严格的，那是不是以为着如果我自身资产没有达到要求，并且也没有房产证是不是就办理不了了？	对呀，日本是发达国家，经济发达国家一般都是比较严格的，领馆会抽查，不得不严。	0	6
1	qid:587362	我想问下春节期间去日本旅游价格多少，大概在年初一或者年初二出发	尊敬的途牛会员，您好！抱歉，此线路春节的团期和报价暂时未出，如需详细咨询，请拨打4007-999-999。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:719550	想去东京附近的日本工厂去参观，可以帮忙联系并提供一些陪同服务嘛	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:539156	我持中国护照，持新加坡工作准证在新加坡工作，在新加坡订的你们10月31号的产品，无法提供你们所需的证件证明，但是我是持有在新加坡办理好的有效日本签证，不需要你们帮忙办理了。你们还需要什么呢？因为客服说不支持我自己去日本，在日本汇合，那我就要先去上海吧？	尊敬的途牛会员，您好！您好，您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:586693	我想问下春节期间去日本旅游价格多少，大概在年初一或者年初二出发	尊敬的途牛会员，您好！抱歉，此线路春节的团期和报价暂时未出，如需详细咨询，请拨打4007-999-999。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1064394	请问~~静冈站一早去日本平坐缆车到久能山东照宫，是该坐20站才到的日本平线（换乘app提供）还是该42路（不知道会有几站）哪个更快更好？一早去的话最早几点能有车？	不用太担心，下载一个谷歌地图，里面有换乘信息，很方便的。	0	6
1	qid:4533	日本成田机场租什么手机合算？这次和同学出去玩，家里要求每天都得和他们保持联系，所以我想的是到了日本机场租一部手机，是不是手机有不同类型的？租哪种手机给国内打电话会便宜一些？	比较实惠一点的应该是JAL-ABC吧，基本料金250/日，国际话费180/分钟，你可以直接在机场柜台租哦。	0	6
1	qid:593615	去日本自由行签证需要多久能下来，需要什么材料，保证金要吗？要多少？	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:38288	四月要去日本的关西，大阪，京都，奈良，求游玩攻略。我们一家人四月份计划去日本的关西、大阪、京都、奈良，8天行程，请教一下达人，行程如何安排比较科学？我是北京直飞大阪，要先飞去京都吗？还有我想住比较有日本特色的民宿，是不是只有京都有？住民宿的话交通方便吗？我要在哪预定呢？多谢！	建议下了飞机后直接去京都住宿，民俗要趁早点否则很难订到，推荐京都的乌丸酒店，地理位置很好，酒店楼下就是电车和地铁站，从机场到达和去大阪岚山都很方便，步行至十字路口的公交站2分钟，各路公交线可直达京都各大景点，步行至锦市场10分钟。建议住大阪玩奈良。大阪地区推荐住宿难波，周围吃喝逛街的地方很多，到梅田转车去奈良也很方便。	0	6
1	qid:1002909	请问跟团去日本富士山森林公园滑雪场要自觉服装和鞋子还是有租用的？有带5岁孩子，谢谢！	你好，亲，日本的出境咨询MM暂时无法给您解答哦，建议您咨询官网热线4007999999，询问下相关客服啦，(表情)	0	6
1	qid:5727	日本青森十和田附近的宾馆请问对日本青森十和田一带比较了解的朋友，青森十和田车站附近都有哪些宾馆啊？环境好吗？什么价位？求推荐一些性价比比较好一些的，谢谢啦。	如果是十和田观光电铁那个十和田车站的话附近有以下酒店：スマイルホテル十和田  青森県十和田市稲生町１２－１５ホテルルートイン十和田  青森県十和田市稲生町１３－２スーパーホテル十和田   青森県十和田市稲生町１７－４３ 十和田富士屋ホテル   青森県十和田市東三番町１－６价格在每人3000到5000日元之间。	0	6
1	qid:1224765	日本三年多次往返旅游签证怎么每个领区的签证费不一样？而且还相差很多啊	真不能给你一个特别明确的答案，因为对于日本这样的来回往返签证，每一年的政策都是不太一样的，因为相关部门一直在调整这些吗，我们国家和那边的关系也会随着政局上稍微有一些改变，相对这种旅游的事情肯定也会有一些影响，你要是在办理旅游签证的话，可以直接去大使馆那边详细的询问一下。	0	6
1	qid:2516	四月去日本十到二十天行程该如何安排。四月份要去日本玩啦，大概十天二十天的样子，听说这个时候去可以看樱花呀，除了樱花还有什么看点或者好玩的景点吗？求一个合理的路线安排，谢谢啦！	你们第一天可以到大阪，去一趟大阪城公园，第2天去大阪的UFJ，和东京的迪士尼有的一拼呢。如果喜欢日本古建筑京都的话建议下午去京都看看日本真正的文化。接下来去京都市内游玩，坐坐新干线。如果想去名古屋观光的话直接去名古屋，在名古屋只要看看市内观光就好了。晚上在名古屋的温泉旅店洗温泉休息。然后去静冈，先去日本最有名的富士山参观，然后下午去东京，在东京晚上是最漂亮的。最后不要错过东京的迪士尼哦。	0	6
1	qid:535915	我持中国护照，持新加坡工作准证在新加坡工作，在新加坡订的你们10月31号的产品，无法提供你们所需的证件证明，但是我是持有在新加坡办理好的有效日本签证，不需要你们帮忙办理了。你们还需要什么呢？因为客服说不支持我自己去日本，在日本汇合，那我就要先去上海吧？	尊敬的途牛会员，您好！您好，您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:592096	如果在途牛上分别预订机票和房间，是否可以申请三年多次日本签证	尊敬的途牛会员，您好！抱歉，查看不到您咨询的线路信息，请确定您的出游需求后致电我们的服务热线：4007-999-999进行咨询。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:563418	请问11月1日日本北海道能报名吗？可以成团吗？报名截止什么时间？	尊敬的途牛会员，您好！目前看11.1号可以预定，一般是正常发团的，不能成团客服会提前联系您的。日历上面有价格的可以预定。建议您提前预定。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:583900	请问参团日本游，要你们帮办护照和签证，需要多少费用，多长时间？	尊敬的途牛会员，您好！护照是需要您自己办理的，签证是途牛可以帮您代办的哦。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:319802	松岛是日本的那个岛么？环境怎么样，他们时候什么开放啊？松岛是日本的那个岛么？环境怎么样啊，有没有比较好玩的，他们时候什么开放啊，有没有知道的朋友或者去过的朋友讲解一下吧。	松岛是日本很有名的一个群岛，岛上有观光的轮船，全程五十多分钟，开始不错的，每天9:00到16:00结束，冬天天冷，会提前一小时结束，还是挺好的。	0	6
1	qid:336044	带15岁儿子去日本，暑假没有在校证明，羊城通可以吗，孩子不需财产证明和押金吧	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:2567	门前仲町东急酒店到日本东京国际展览中心怎么走？我听说我所住的门前仲町东急酒店离日本东京国际展览中心挺近的，想去看看，那么具体该怎么走呢？求告知，谢谢。	从酒店步行1分钟到达门前仲町地铁站后，先到达BIGSIGHT在台场地区。可在门前仲町乘坐大江户线一站到月岛站换乘有乐町线一站路道丰洲站，再在丰洲站换乘百合海鸥号到国际展示场正门下。	0	6
1	qid:90197	现在报日本6日游最早几号成行＂如果贴单房差是多少？	尊敬的途牛会员，您好！此线路现在最早的出游时间是5.17号的，具体的单房差是需要根据您选择的时间来查询的                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:4387	日本8月降雨量多吗？本人于8月中旬计划去日本关东关西自由行，目前签证什么的都准备就绪，想了解一下往年有木有大面积降雨及台风的情况？我暑假去的话可以泡温泉吗？	八月的话是相对台风降雨多的日子，伞一定要随时带在身上。泡温泉一年四季都可以的呀，也算是日本旅游的一大特色吧。	0	6
1	qid:5549	日本京都的哪些地方值得推荐啊？这次的日本十日游其中有三天是打算待在京都活动的，听说京都景点有很多，景色也很不错，求大神为我推荐一些好玩的景点让我感受一些京都之美！	我就把我去过的那些景点中比较好玩的推荐给你，希望你也喜欢：二条城、蹴上、祗园、稻荷大社、鸭川。	0	6
1	qid:5142	从东京到富士山怎么走？我计划这次的日本之行现在日本待三四天，其中有一项行程是去富士山，我希望是能够当天来回的，可以实现吗？有没有什么公交车之类的，求好心人提供具体的乘车路线，谢谢！	去富士山的班车并不是很多的，来回个各两班，你要看准时间千万别错过了：去程∶7:00 在相铁高速巴士中心(位于JR横滨站西口)上车出发--9:00到河口湖或者8:00,在相铁高速巴士中心(位于JR横滨站西口)上车出发--11:10到河口湖回程∶15:30河口湖出发--18:15到相铁高速巴士中心(位于JR横滨站西口)或者16:30河口湖出发--19:45到相铁高速巴士中心(位于JR横滨站西口)	0	6
1	qid:621265	你好，请问一下，跟团游日本的价钱包含签证费用吗？需要另外交签证费用吗？	尊敬的途牛会员，您好！费用包含 2、签证：团队旅游签证（元/人）。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:148489	我们是从成都来的，过年在北方过，顺道想从北京去日本，签证怎么办理？	尊敬的途牛会员，您好！       费用已经包含2.签证：团队旅游签证（200元/人）。 在您预订之后会有专员联系核实签证材料等，协助您准备材料，准备好的材料一般递交相应门市，送签办理签证。                     感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:165648	最后天回来的飞机是几点？家庭出游的话日本签证是否需要保证金和押金？	尊敬的途牛会员，您好！航班时间和担保金需要专线客服核实。建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:500001	我看日本签证很难办理，如果预定途牛的团，是否也要资金证明和冻结保证金？	尊敬的途牛会员，您好！您的问题需要进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:595770	我想一月十几号跟同学去日本。你们的团费里有签证费么。我要提前多少天预定才可以。	尊敬的途牛会员，您好！此路线已包含签证费用，建议您尽早预定，以免后期此路线没有位置。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:130030	我想问下，我这周末想订11月9日的行程，有护照，办去日本的签证还来得及吗？	尊敬的途牛会员，您好！是可以安排，但建议您提早预订才能帮您及时办理，可以在网上提交咨询订单，备注问题，不用付款，会有专属客服为您核实回电 ，详询4007-999-999 ，给您带来不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:651021	你好我要三月28号左右去日本 是不是现在还订不到行程 要不要早办签证	尊敬的途牛会员，您好！您看的产品目前没有团期，暂时预定不了的哦。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:593586	我想一月十几号跟同学去日本。你们的团费里有签证费么。我要提前多少天预定才可以。	尊敬的途牛会员，您好！此路线已包含签证费用，建议您尽早预定，以免后期此路线没有位置。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1007256	到日本除了药妆 有什么东西是必买的吗？可以刷卡的话 两个人跟团游 换多少钱合适？	日本百元店里的小物件挺好的。	0	6
1	qid:427209	你好，我有500元旅游卷，还有10天过期，使用城市包括日本，我该怎么使用？	尊敬的途牛会员，您好！要看您的旅游券是不是定向的，如果不是定向的，一般在您预订跟团，自助，自驾的产品都是可以使用的。若需详细咨询建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:94034	我也有疑问 一直在刷新 但就是没有看见下单选择日期的选项~早上的日本一刷新就有了！	尊敬的途牛会员，您好！建议拨打4007-999-999电话预订                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:144495	您好，请问你们可以办理日本的旅游签证吗？费用是另算的吗还是里面包括的	尊敬的途牛会员，您好！跟团游的行程是可以办理日本团签，公司可以代办，签证费已经包含在内。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:271104	出国旅游去日本原宿旅游好不好？去亚洲几个国家旅游，去日本的原宿旅游好吗？	原宿，是东京都涩谷区的一个地区，是时尚潮流之地，聚集了很多时尚前卫的店铺和一群追捧它们的年轻人，完美地组成了一个充满活力的“时尚生态圈”，所以街头的行人就是时尚的载体。喜欢时尚，追求时尚，完全可以来走一走。	0	6
1	qid:678972	福冈县附近景点有哪些是一定要观赏的呢？虽说我们国家和日本的民族矛盾是很深的，但是我个人觉得他们有很多地方是我们值得学习的，有马上要去日本旅游了，想请问一下，福冈县附近景点有哪些是一定要观赏的呢？	是的，我也觉得我们应该客观一点，也不能盲目的排斥人家，要借彼之长补己之短嘛，福冈县附近景点我建议你去福冈塔、东长寺、福冈城都是可以去观赏游玩的。	0	6
1	qid:723579	这个套餐只负责往返机票和签证？我们在日本的这几天就是可以随便安排 去哪里都可以？	尊敬的途牛会员，您好！这个线路是只包含机票和签证，您在日本的行程是您自行安排的，详情请致电我们的服务热线：4007-999-999进行咨询。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:589640	全国联运是什么意思？日本或者泰国的线路在2016年过年期间会出团吗？	尊敬的途牛会员，您好！此线路为成都出发，全国联运意思为可以代买您现在的所在城市到成都的机票，费用自理。日本或者泰国的线路2016年过年期间的团期未出，请您随时关注下官方网站的更新！                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:337500	你好我想问去日本必须有单位证明吗？不想让单位知道出去玩，有别的办法可以去上吗？	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:208221	请问一下，如果自己没有个人的日本签证 是否可以跟着旅行社一起办理签证	尊敬的途牛会员，您好！可以帮你代办签证，材料需要后台专员核实，详情建议致电4007999999，                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1972	日本有几个奥特莱斯？求推荐。这次去日本是自由行，行程安排的不算太紧凑，除了那些必去的景点意外，其他时间还蛮自由的，所以打算找几家奥特莱斯逛逛，日本都有哪几家奥特莱斯啊？都在哪里的？	日本这一整个国家当然有好多奥特莱斯啊，不过东京附近的御殿场奥特莱斯是最大，风景好。你可以花费一天时间在里面。	0	6
1	qid:3710	韩国好玩还是日本好玩？暑假打算带着孩子去国外看看，也不想去太远的地方，就想在韩国和日本之间选择一个，不知道哪边更值得一玩呢？求去过的人士前来推荐！	首先，这两个国家都是很适合去游玩的，它们也是各有特色，各有其吸引人的地方。但是如果是想带着孩子一起去的话，我相信还是日本更合适，这两个地方我都去过，供孩子玩的地方还是日本多。	0	6
1	qid:588926	你好，请问12月底有没有去日本的团，半自助的，日期为（28/29/30/31/1）	尊敬的途牛会员，您好！这个是需要专属客服帮您核实一下的，建议您先通过网站提交订单（不需要付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。！                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1180085	从日本奈良到大阪难波乘什么电铁最快，电铁费用多少？谢谢！	当然是乘坐快速列车最快了，早上九点半在大阪站有直接到奈良站的快速列车。要么你也可以在大阪站坐地铁去难波，然后再经转难波站的近鉄奈良路急行到近鉄奈良站。如果对大阪不熟悉的旅客，推荐乘坐JR的直达列车。为了节省费用，我个人建议你可以先购买一张ICOCA卡，在京都你再买一个专用一日乘车券，可以任意的乘坐巴士，只需要五百日元。以上信息希望能帮助您，如果认同望请采纳，谢谢。	0	6
1	qid:1266772	春节去日本，大阪进，东京出。求大阪，东京的交通劵？或者有哪些优惠卡？	从大阪那边去到那量的话，建议你可以直接购买斑鸠一日券。至于其他的车票，你可以选择在到了那边之后直接购买就可以了，从大阪那边去到东京的话，你是需要乘坐新干线的。	0	6
1	qid:1168666	日本自由行6天，准备大阪住三天，京都住两天，想问一下在大阪和京都游玩时购买什么交通券或交通卡比较划算？	要办理ICOCA卡，在此地消费，可以不用面对找零钱的麻烦，更具体的问题已经到了目的地，询问当地的华裔人民，祝你旅途开心。	0	6
1	qid:1168666	日本自由行6天，准备大阪住三天，京都住两天，想问一下在大阪和京都游玩时购买什么交通券或交通卡比较划算？	您在当地办一个公交卡，办卡的时候一定要多充一些钱，省得到时候钱不够了，还要问去哪里充值，祝您旅途愉快！	0	6
1	qid:654093	日本团签，有5万存款证明、银行流水余额5万也有，是还要再加担保金5万吗？	尊敬的途牛会员，您好！网上的信息只是参考，具体材料以客服核实为准，详情建议致电4007999999，                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:269329	请问日本的横滨有什么注意事项不能错过吗？日本人就是礼仪多，我们在国庆节去的时候一定要做好功课了，请问日本的横滨有什么注意事项不能错过吗？那边的交通或者是别的方面有合适的建议吗？	因为横滨的消费水平很高，所以出租车是很贵的，如果想在那边自己逛街，最好坐地铁，因为是最便宜的方式了，当地地铁交通十分发达，地铁线路很密集，有的是通向建筑的高层的~	0	6
1	qid:6365	十天的日本行程该怎么安排呀？已经把去日本玩十天的计划提上日程啦，暂定是从东京进出。求有经验人士给点建议啊，十天的话该怎么合理安排我的路线，最好是不走回头路的那种！	我给你提供一个比较详细的行程安排哦，你可以酌情改动：花两三天的时间游览东京，推荐景点：东京塔，台场，浅草寺，秋叶原，明治神宫，新宿，表参道。2天时间去箱根，看富士山，泡温泉。1天时间去镰仓，江之岛，欣赏古都风光和海滨景色。2天时间去伊豆，记得伊豆舞女这部小说吧，同时也是日本的旅游胜地。1天时间去横滨。1天时间去日光，那里风景很美也很著名。最后一天回到东京，逛街购物。	0	6
1	qid:473707	请问日本泡温泉和国内一样吗？据说是裸泡，能否告诉一下团队游的温泉怎么泡？	尊敬的途牛会员，您好！请致电专线客服4007-999-999专线客服核实。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
